timestamp_backend_inout,timestamp_reasoner_inout,timestamp_iot_inout,personCount,lampStatus,reasoningTime,endToEndTime,backendTime
2025-12-11:10-15-35,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,1054,4
2025-12-11:10-15-37,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,21,5
2025-12-11:10-15-39,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,7
2025-12-11:10-15-41,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,4
2025-12-11:10-15-43,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,6
2025-12-11:10-15-45,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,5
2025-12-11:10-15-47,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,21,6
2025-12-11:10-15-49,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,14,4
2025-12-11:10-15-51,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,26,7
2025-12-11:10-15-53,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,26,5
2025-12-11:10-15-55,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,6
2025-12-11:10-15-57,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,6
2025-12-11:10-15-59,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,4
2025-12-11:10-16-01,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,27,5
2025-12-11:10-16-03,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,27,6
2025-12-11:10-16-05,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,7
2025-12-11:10-16-07,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,19,5
2025-12-11:10-16-09,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,25,4
2025-12-11:10-16-11,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,33,4
2025-12-11:10-16-13,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,33,6
