timeStamp,temp,flame,gas,distance,buzzerStatus,exhaustStatus,cookingStatus,reasoningTime,endToEndTime,backendTime
31-10-2025 12:41:23,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,12
31-10-2025 12:41:25,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,19
31-10-2025 12:41:27,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,23
31-10-2025 12:41:29,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,12
31-10-2025 12:41:31,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,17
31-10-2025 12:41:33,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,16
31-10-2025 12:41:35,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,15
31-10-2025 12:41:37,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,14
31-10-2025 12:41:39,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,11
31-10-2025 12:41:41,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,12
31-10-2025 12:41:43,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,17
31-10-2025 12:41:45,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,10
31-10-2025 12:41:47,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,10
31-10-2025 12:41:49,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,9
31-10-2025 12:41:51,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,16
31-10-2025 12:41:53,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,16
31-10-2025 12:41:55,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,4
31-10-2025 12:41:57,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,17
31-10-2025 12:41:59,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,10
31-10-2025 12:42:01,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,17
31-10-2025 12:42:03,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,15
31-10-2025 12:42:05,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,5
31-10-2025 12:42:07,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,6
31-10-2025 12:42:09,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,5
